id,question_type,layer,stage,reasoning_answer_cosine_distance,reasoning_answer_cosine_similarity
71,model_abstraction_and_breakdown,19,reasoning,0.017086,0.982914
71,model_abstraction_and_breakdown,20,reasoning,0.02216,0.97784
71,model_abstraction_and_breakdown,21,reasoning,0.024212,0.975788
71,model_abstraction_and_breakdown,22,reasoning,0.027963,0.972037
71,model_abstraction_and_breakdown,23,reasoning,0.031724,0.968276
71,model_abstraction_and_breakdown,24,reasoning,0.03777,0.96223
71,model_abstraction_and_breakdown,25,reasoning,0.035522,0.964478
71,model_abstraction_and_breakdown,26,reasoning,0.037144,0.962856
71,model_abstraction_and_breakdown,27,reasoning,0.037818,0.962182
71,model_abstraction_and_breakdown,28,reasoning,0.041215,0.958785
71,model_abstraction_and_breakdown,29,reasoning,0.045799,0.954201
71,model_abstraction_and_breakdown,30,reasoning,0.042092,0.957908
71,model_abstraction_and_breakdown,31,reasoning,0.040963,0.959037
71,model_abstraction_and_breakdown,32,reasoning,0.037867,0.962133
71,model_abstraction_and_breakdown,33,reasoning,0.034598,0.965402
71,model_abstraction_and_breakdown,34,reasoning,0.028438,0.971562
71,model_abstraction_and_breakdown,35,reasoning,0.016968,0.983032
71,model_abstraction_and_breakdown,36,reasoning,0.138067,0.861933
72,hidden_variable_identification,0,brainstorm,0.102657,0.897343
72,hidden_variable_identification,1,brainstorm,0.009153,0.990847
72,hidden_variable_identification,2,brainstorm,0.009259,0.990741
72,hidden_variable_identification,3,brainstorm,0.011127,0.988873
72,hidden_variable_identification,4,brainstorm,0.01229,0.98771
72,hidden_variable_identification,5,brainstorm,0.010618,0.989382
72,hidden_variable_identification,6,brainstorm,0.009075,0.990925
72,hidden_variable_identification,7,brainstorm,0.000833,0.999167
72,hidden_variable_identification,8,brainstorm,0.00121,0.99879
72,hidden_variable_identification,9,brainstorm,0.001632,0.998368
72,hidden_variable_identification,10,brainstorm,0.00187,0.99813
72,hidden_variable_identification,11,brainstorm,0.002146,0.997854
72,hidden_variable_identification,12,brainstorm,0.002531,0.997469
72,hidden_variable_identification,13,brainstorm,0.002837,0.997163
72,hidden_variable_identification,14,brainstorm,0.003177,0.996823
72,hidden_variable_identification,15,brainstorm,0.003576,0.996424
72,hidden_variable_identification,16,brainstorm,0.004069,0.995931
72,hidden_variable_identification,17,brainstorm,0.004696,0.995304
72,hidden_variable_identification,18,brainstorm,0.005762,0.994238
72,hidden_variable_identification,19,brainstorm,0.007094,0.992906
72,hidden_variable_identification,20,brainstorm,0.009355,0.990645
72,hidden_variable_identification,21,brainstorm,0.010154,0.989846
72,hidden_variable_identification,22,brainstorm,0.012225,0.987775
72,hidden_variable_identification,23,brainstorm,0.015623,0.984377
72,hidden_variable_identification,24,brainstorm,0.018326,0.981674
72,hidden_variable_identification,25,brainstorm,0.016784,0.983216
72,hidden_variable_identification,26,brainstorm,0.018005,0.981995
72,hidden_variable_identification,27,brainstorm,0.018427,0.981573
72,hidden_variable_identification,28,brainstorm,0.020191,0.979809
72,hidden_variable_identification,29,brainstorm,0.021331,0.978669
72,hidden_variable_identification,30,brainstorm,0.019613,0.980387
72,hidden_variable_identification,31,brainstorm,0.018277,0.981723
72,hidden_variable_identification,32,brainstorm,0.016778,0.983222
72,hidden_variable_identification,33,brainstorm,0.015581,0.984419
72,hidden_variable_identification,34,brainstorm,0.012619,0.987381
72,hidden_variable_identification,35,brainstorm,0.007378,0.992622
72,hidden_variable_identification,36,brainstorm,0.049815,0.950185
72,hidden_variable_identification,0,graph,0.107854,0.892146
72,hidden_variable_identification,1,graph,0.010212,0.989788
72,hidden_variable_identification,2,graph,0.010388,0.989612
72,hidden_variable_identification,3,graph,0.012727,0.987273
72,hidden_variable_identification,4,graph,0.013905,0.986095
72,hidden_variable_identification,5,graph,0.012672,0.987328
72,hidden_variable_identification,6,graph,0.01008,0.98992
72,hidden_variable_identification,7,graph,0.000881,0.999119
72,hidden_variable_identification,8,graph,0.001244,0.998756
72,hidden_variable_identification,9,graph,0.001817,0.998183
72,hidden_variable_identification,10,graph,0.002205,0.997795
72,hidden_variable_identification,11,graph,0.002837,0.997163
72,hidden_variable_identification,12,graph,0.003375,0.996625
72,hidden_variable_identification,13,graph,0.003515,0.996485
72,hidden_variable_identification,14,graph,0.003971,0.996029
72,hidden_variable_identification,15,graph,0.004354,0.995646
72,hidden_variable_identification,16,graph,0.004948,0.995052
72,hidden_variable_identification,17,graph,0.005724,0.994276
72,hidden_variable_identification,18,graph,0.007186,0.992814
72,hidden_variable_identification,19,graph,0.009073,0.990927
72,hidden_variable_identification,20,graph,0.011836,0.988164
72,hidden_variable_identification,21,graph,0.01288,0.98712
72,hidden_variable_identification,22,graph,0.015249,0.984751
72,hidden_variable_identification,23,graph,0.018672,0.981328
72,hidden_variable_identification,24,graph,0.022091,0.977909
72,hidden_variable_identification,25,graph,0.020493,0.979507
72,hidden_variable_identification,26,graph,0.021284,0.978716
72,hidden_variable_identification,27,graph,0.022072,0.977928
72,hidden_variable_identification,28,graph,0.023045,0.976955
72,hidden_variable_identification,29,graph,0.024085,0.975915
72,hidden_variable_identification,30,graph,0.021948,0.978052
72,hidden_variable_identification,31,graph,0.02097,0.97903
72,hidden_variable_identification,32,graph,0.019024,0.980976
72,hidden_variable_identification,33,graph,0.017696,0.982304
72,hidden_variable_identification,34,graph,0.014682,0.985318
72,hidden_variable_identification,35,graph,0.009228,0.990772
72,hidden_variable_identification,36,graph,0.100799,0.899201
72,hidden_variable_identification,0,patterns,0.102104,0.897896
72,hidden_variable_identification,1,patterns,0.009838,0.990162
72,hidden_variable_identification,2,patterns,0.009874,0.990126
72,hidden_variable_identification,3,patterns,0.012316,0.987684
72,hidden_variable_identification,4,patterns,0.01431,0.98569
72,hidden_variable_identification,5,patterns,0.012567,0.987433
72,hidden_variable_identification,6,patterns,0.010371,0.989629
72,hidden_variable_identification,7,patterns,0.000933,0.999067
72,hidden_variable_identification,8,patterns,0.001259,0.998741
72,hidden_variable_identification,9,patterns,0.001724,0.998276
72,hidden_variable_identification,10,patterns,0.001925,0.998075
72,hidden_variable_identification,11,patterns,0.002162,0.997838
72,hidden_variable_identification,12,patterns,0.002599,0.997401
72,hidden_variable_identification,13,patterns,0.002897,0.997103
72,hidden_variable_identification,14,patterns,0.003191,0.996809
72,hidden_variable_identification,15,patterns,0.003689,0.996311
72,hidden_variable_identification,16,patterns,0.004148,0.995852
72,hidden_variable_identification,17,patterns,0.004783,0.995217
72,hidden_variable_identification,18,patterns,0.00617,0.99383
72,hidden_variable_identification,19,patterns,0.007515,0.992485
72,hidden_variable_identification,20,patterns,0.009809,0.990191
72,hidden_variable_identification,21,patterns,0.01095,0.98905
72,hidden_variable_identification,22,patterns,0.013165,0.986835
72,hidden_variable_identification,23,patterns,0.016869,0.983131
72,hidden_variable_identification,24,patterns,0.019755,0.980245
72,hidden_variable_identification,25,patterns,0.01833,0.98167
72,hidden_variable_identification,26,patterns,0.01885,0.98115
72,hidden_variable_identification,27,patterns,0.019281,0.980719
72,hidden_variable_identification,28,patterns,0.020907,0.979093
72,hidden_variable_identification,29,patterns,0.02141,0.97859
72,hidden_variable_identification,30,patterns,0.019835,0.980165
72,hidden_variable_identification,31,patterns,0.018764,0.981236
72,hidden_variable_identification,32,patterns,0.017131,0.982869
72,hidden_variable_identification,33,patterns,0.015964,0.984036
72,hidden_variable_identification,34,patterns,0.013119,0.986881
72,hidden_variable_identification,35,patterns,0.007987,0.992013
72,hidden_variable_identification,36,patterns,0.073916,0.926084
72,hidden_variable_identification,0,synthesis,0.133125,0.866875
72,hidden_variable_identification,1,synthesis,0.013454,0.986546
72,hidden_variable_identification,2,synthesis,0.014289,0.985711
72,hidden_variable_identification,3,synthesis,0.015462,0.984538
72,hidden_variable_identification,4,synthesis,0.017221,0.982779
72,hidden_variable_identification,5,synthesis,0.015316,0.984684
72,hidden_variable_identification,6,synthesis,0.013894,0.986106
72,hidden_variable_identification,7,synthesis,0.001285,0.998715
72,hidden_variable_identification,8,synthesis,0.001709,0.998291
72,hidden_variable_identification,9,synthesis,0.002248,0.997752
72,hidden_variable_identification,10,synthesis,0.002623,0.997377
72,hidden_variable_identification,11,synthesis,0.00303,0.99697
72,hidden_variable_identification,12,synthesis,0.003726,0.996274
72,hidden_variable_identification,13,synthesis,0.004268,0.995732
72,hidden_variable_identification,14,synthesis,0.004886,0.995114
72,hidden_variable_identification,15,synthesis,0.005416,0.994584
72,hidden_variable_identification,16,synthesis,0.005996,0.994004
72,hidden_variable_identification,17,synthesis,0.006608,0.993392
72,hidden_variable_identification,18,synthesis,0.007865,0.992135
72,hidden_variable_identification,19,synthesis,0.009481,0.990519
72,hidden_variable_identification,20,synthesis,0.011785,0.988215
72,hidden_variable_identification,21,synthesis,0.012773,0.987227
72,hidden_variable_identification,22,synthesis,0.014803,0.985197
72,hidden_variable_identification,23,synthesis,0.018218,0.981782
72,hidden_variable_identification,24,synthesis,0.022102,0.977898
72,hidden_variable_identification,25,synthesis,0.021201,0.978799
72,hidden_variable_identification,26,synthesis,0.022969,0.977031
72,hidden_variable_identification,27,synthesis,0.023557,0.976443
72,hidden_variable_identification,28,synthesis,0.026931,0.973069
72,hidden_variable_identification,29,synthesis,0.029836,0.970164
72,hidden_variable_identification,30,synthesis,0.028273,0.971727
72,hidden_variable_identification,31,synthesis,0.027414,0.972586
72,hidden_variable_identification,32,synthesis,0.026039,0.973961
72,hidden_variable_identification,33,synthesis,0.023632,0.976368
72,hidden_variable_identification,34,synthesis,0.019033,0.980967
72,hidden_variable_identification,35,synthesis,0.011315,0.988685
72,hidden_variable_identification,36,synthesis,0.074648,0.925352
72,hidden_variable_identification,0,reasoning,0.093011,0.906989
72,hidden_variable_identification,1,reasoning,0.008302,0.991698
72,hidden_variable_identification,2,reasoning,0.009337,0.990663
72,hidden_variable_identification,3,reasoning,0.012131,0.987869
72,hidden_variable_identification,4,reasoning,0.013002,0.986998
72,hidden_variable_identification,5,reasoning,0.011523,0.988477
72,hidden_variable_identification,6,reasoning,0.009124,0.990876
72,hidden_variable_identification,7,reasoning,0.000808,0.999192
72,hidden_variable_identification,8,reasoning,0.001043,0.998957
72,hidden_variable_identification,9,reasoning,0.0014,0.9986
72,hidden_variable_identification,10,reasoning,0.001484,0.998516
72,hidden_variable_identification,11,reasoning,0.001581,0.998419
72,hidden_variable_identification,12,reasoning,0.001797,0.998203
72,hidden_variable_identification,13,reasoning,0.001963,0.998037
72,hidden_variable_identification,14,reasoning,0.002194,0.997806
72,hidden_variable_identification,15,reasoning,0.002403,0.997597
72,hidden_variable_identification,16,reasoning,0.002662,0.997338
72,hidden_variable_identification,17,reasoning,0.002984,0.997016
72,hidden_variable_identification,18,reasoning,0.003631,0.996369
72,hidden_variable_identification,19,reasoning,0.004345,0.995655
72,hidden_variable_identification,20,reasoning,0.006132,0.993868
72,hidden_variable_identification,21,reasoning,0.006853,0.993147
72,hidden_variable_identification,22,reasoning,0.008245,0.991755
72,hidden_variable_identification,23,reasoning,0.010977,0.989023
72,hidden_variable_identification,24,reasoning,0.012584,0.987416
72,hidden_variable_identification,25,reasoning,0.011722,0.988278
72,hidden_variable_identification,26,reasoning,0.011963,0.988037
72,hidden_variable_identification,27,reasoning,0.012111,0.987889
72,hidden_variable_identification,28,reasoning,0.012776,0.987224
72,hidden_variable_identification,29,reasoning,0.013158,0.986842
72,hidden_variable_identification,30,reasoning,0.012567,0.987433
72,hidden_variable_identification,31,reasoning,0.011926,0.988074
72,hidden_variable_identification,32,reasoning,0.010958,0.989042
72,hidden_variable_identification,33,reasoning,0.010365,0.989635
72,hidden_variable_identification,34,reasoning,0.008582,0.991418
72,hidden_variable_identification,35,reasoning,0.005545,0.994455
72,hidden_variable_identification,36,reasoning,0.07293,0.92707
73,hidden_variable_identification,0,brainstorm,0.086227,0.913773
73,hidden_variable_identification,1,brainstorm,0.010428,0.989572
73,hidden_variable_identification,2,brainstorm,0.011385,0.988615
73,hidden_variable_identification,3,brainstorm,0.013729,0.986271
73,hidden_variable_identification,4,brainstorm,0.015173,0.984827
73,hidden_variable_identification,5,brainstorm,0.012992,0.987008
73,hidden_variable_identification,6,brainstorm,0.011651,0.988349
73,hidden_variable_identification,7,brainstorm,0.001104,0.998896
73,hidden_variable_identification,8,brainstorm,0.001576,0.998424
73,hidden_variable_identification,9,brainstorm,0.002209,0.997791
73,hidden_variable_identification,10,brainstorm,0.002515,0.997485
73,hidden_variable_identification,11,brainstorm,0.002907,0.997093
73,hidden_variable_identification,12,brainstorm,0.003254,0.996746
73,hidden_variable_identification,13,brainstorm,0.003326,0.996674
73,hidden_variable_identification,14,brainstorm,0.003795,0.996205
73,hidden_variable_identification,15,brainstorm,0.004158,0.995842
73,hidden_variable_identification,16,brainstorm,0.004601,0.995399
73,hidden_variable_identification,17,brainstorm,0.005074,0.994926
73,hidden_variable_identification,18,brainstorm,0.006061,0.993939
73,hidden_variable_identification,19,brainstorm,0.007073,0.992927
73,hidden_variable_identification,20,brainstorm,0.009049,0.990951
73,hidden_variable_identification,21,brainstorm,0.009694,0.990306
73,hidden_variable_identification,22,brainstorm,0.011423,0.988577
73,hidden_variable_identification,23,brainstorm,0.01408,0.98592
73,hidden_variable_identification,24,brainstorm,0.016289,0.983711
73,hidden_variable_identification,25,brainstorm,0.015856,0.984144
73,hidden_variable_identification,26,brainstorm,0.016984,0.983016
73,hidden_variable_identification,27,brainstorm,0.016779,0.983221
73,hidden_variable_identification,28,brainstorm,0.018199,0.981801
73,hidden_variable_identification,29,brainstorm,0.019137,0.980863
73,hidden_variable_identification,30,brainstorm,0.017556,0.982444
73,hidden_variable_identification,31,brainstorm,0.016313,0.983687
73,hidden_variable_identification,32,brainstorm,0.014365,0.985635
73,hidden_variable_identification,33,brainstorm,0.013434,0.986566
73,hidden_variable_identification,34,brainstorm,0.011058,0.988942
